erId,size,artist,title,medium,signed,sold,hammerGBP,saleDate,url,lotId,action,reason,editionNote
forum-166544-er,2,Damien Hirst,Ping Pong Ball for Gagosian Gallery 23.09.00,Spherical plastic ping pong ball,False,False,,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/77-damien-hirst-b1965-ping-pong-ball-for-gagosian-gallery-166544,166544,clear,no 'edition of N' in the note,
forum-166546-er,8,Various Artists,Extra Magazine No.5,The complete volume,False,False,,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/93-various-artistsnbsp-extra-magazine-no5-166546,166546,clear,no 'edition of N' in the note,
forum-166548-er,2,Odilon Redon,,Lithograph,False,False,,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/225-odilon-redon-1840-1916-portrait-of-eacutedouard-vuillard-166548,166548,clear,no 'edition of N' in the note,
forum-166577-er,8,Yoshitomo Nara,Doramichan's Ribbon Was Taken By Gian,Offset lithograph in colours,False,True,400.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/115-yoshitomo-nara-b1959doramichans-ribbon-was-taken-by-gian-166577,166577,clear,no 'edition of N' in the note,
forum-166589-er,8,Stanley William Hayter,,Pen and ink and felt tip on wove paper,True,False,,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/200-stanley-william-hayter-1901-1988untitled-166589,166589,clear,no 'edition of N' in the note,
forum-166598-er,8,Pablo Picasso,,Woodcut printed in colours,True,True,3800.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/171-pablo-picasso-1881-1973-afternbspla-casserole-166598,166598,clear,no 'edition of N' in the note,
forum-166605-er,4,Rembrandt van Rijn,The Descent from the Cross: Second Plate,Etching and engraving,False,True,17000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/210-rembrandt-harmensz-van-rijn-1606-1669-the-descent-from-the-166605,166605,clear,no 'edition of N' in the note,
forum-166850-er,2,John Piper,Nursery Frieze II (Levinson 9),Lithograph printed in colours,False,True,550.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/194-john-piper-1902-1992-nursery-frieze-ii-levinson-9-166850,166850,clear,no 'edition of N' in the note,
forum-166869-er,8,Georg Baselitz,,Screenprint on wool blanket,False,False,,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/103-georg-baselitz-1938-2026alte-elisabeth-2010-166869,166869,clear,no 'edition of N' in the note,
forum-166911-er,2,Grayson Perry,A Show For Normal People,Offset lithograph printed in colours,True,True,40.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/86-grayson-perry-b1960nbspa-show-for-normal-people-166911,166911,clear,no 'edition of N' in the note,
forum-166913-er,4,Peter Doig,,Offset lithograph printed in colours,True,True,30.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/66-peter-doig-b1959painting-for-wall-painters-signed-poster-166913,166913,clear,no 'edition of N' in the note,
forum-166914-er,4,Peter Doig,,Offset lithograph printed in colours,True,True,320.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/67-peter-doig-b1959lapeyrouse-wall-signed-poster-166914,166914,clear,no 'edition of N' in the note,
forum-166924-er,4,Jenny Holzer,Words Tend To Be Inadequate,Embroidered words on organic cotton,False,True,500.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/102-jenny-holzer-b1950words-tend-to-be-inadequate-166924,166924,clear,no 'edition of N' in the note,
forum-166932-er,4,Josef Herman,,The complete portfolio,False,True,70.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/185-josef-herman-1911-2000-drawings-six-lithographic-prints-166932,166932,clear,no 'edition of N' in the note,
forum-167178-er,2,David Shrigley,,Offset lithograph printed in colours,False,True,110.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/100-david-shrigley-b1968when-life-gives-you-a-lemonnbsp-167178,167178,clear,no 'edition of N' in the note,
forum-167194-er,4,Pierre-Auguste Renoir,"Sur la Plage, à Berneval (Delteil 5; Stella 5)",Etching with drypoint,False,True,700.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/234-pierre-auguste-renoir-1841-1919-sur-la-plage-agrave-167194,167194,clear,no 'edition of N' in the note,
forum-167248-er,8,Salvador Dalí,,The unique,False,True,11000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/128-salvador-daliacute-1904-1989la-cour-du-lion-from-le-167248,167248,clear,no 'edition of N' in the note,
forum-167259-er,8,Salvador Dalí,,Pen and ink,True,True,30000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/133-salvador-daliacute-1904-1989dante-and-beatrice-167259,167259,clear,no 'edition of N' in the note,
forum-167264-er,2,Albrecht Dürer,,Woodcut,False,False,,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/193-albrecht-duumlrer-1471-1528-christ-man-of-sorrows-mocked-by-167264,167264,clear,no 'edition of N' in the note,
forum-167267-er,8,Rembrandt van Rijn,The Tribute Money,Etching with touches of drypoint,False,True,1300.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/212-rembrandt-harmensz-van-rijn-1606-1669-the-tribute-money-167267,167267,clear,no 'edition of N' in the note,
forum-167268-er,8,Rembrandt van Rijn,The Raising of Lazarus: the larger Plate,Etching and engraving,False,True,9000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/209-rembrandt-harmensz-van-rijn-1606-1669-the-raising-of-167268,167268,clear,no 'edition of N' in the note,
forum-167269-er,4,Rembrandt van Rijn,,Etching,False,True,4800.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/213-rembrandt-harmensz-van-rijn-1606-1669-christ-at-emmaus-167269,167269,clear,no 'edition of N' in the note,
forum-167270-er,2,Rembrandt van Rijn,Peter and John healing the Cripple at the Gate of the Temple,Etching with engraving and drypoint,False,True,7000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/214-rembrandt-harmensz-van-rijn-1606-1669-peter-and-john-167270,167270,clear,no 'edition of N' in the note,
forum-167339-er,4,Henri de Toulouse-Lautrec,,Lithograph printed in black olive-green,False,True,70.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/238-henri-toulouse-lautrec-1864-1901-afterzamboula-polka-167339,167339,clear,no 'edition of N' in the note,
forum-167345-er,2,Gerhard Richter,,Offset lithograph,False,True,400.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/119-gerhard-richter-b1932tiger-1965-167345,167345,clear,no 'edition of N' in the note,
forum-167352-er,4,Roy Lichtenstein,,Offset lithograph printed in colours,False,True,150.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/22-roy-lichtenstein-1923-1997-afterguggenheim-retrospective-167352,167352,clear,no 'edition of N' in the note,
forum-167353-er,4,David Hockney,Dog 43,Offset lithograph printed in colours,False,True,320.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/82-david-hockney-b1937-dog-43-167353,167353,clear,no 'edition of N' in the note,
forum-167369-er,2,Marc Chagall . Charles Sorlier,,Lithograph printed in colours,False,True,60.0,2026-06-17,https://www.forumauctions.co.uk/bidding/100003-modern-contemporary-editions-1092/220-marc-chagall-1887-1985nocturne-agrave-venice-from-chagall-167369,167369,clear,no 'edition of N' in the note,
forum-168088-er,4,Albrecht Dürer,,Woodcut,False,True,3800.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/188-albrecht-duumlrer-1471-1528-the-opening-of-the-fifth-and-168088,168088,clear,no 'edition of N' in the note,
forum-168089-er,8,Albrecht Dürer,Samson Rending the Lion,Woodcut,False,True,6000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/187-albrecht-duumlrer-1471-1528-samson-rending-the-lion-168089,168089,clear,no 'edition of N' in the note,
forum-168252-er,2,Albrecht Dürer,,Woodcut,False,True,3300.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/196-albrecht-duumlrer-1471-1528-saint-christopher-168252,168252,clear,no 'edition of N' in the note,
forum-168258-er,8,Pierre-Auguste Renoir,,Lithograph printed in colours,False,True,30000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/182-pierre-auguste-renoir-1841-1919nbsple-chapeau-168258,168258,clear,no 'edition of N' in the note,
forum-168259-er,2,Pierre-Auguste Renoir,,Soft-ground etching printed with tone,False,True,7000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/183-pierre-auguste-renoir-1841-1919nbspla-danse-agrave-la-168259,168259,clear,no 'edition of N' in the note,
forum-168262-er,4,Rembrandt van Rijn,The Stoning of Saint Stephen,Etching,False,True,1600.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/207-rembrandt-harmensz-van-rijn-1606-1669-the-stoning-of-saint-168262,168262,clear,no 'edition of N' in the note,
forum-168263-er,8,Rembrandt van Rijn,Self-Portrait with Saskia,Etching,False,True,6000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/201-rembrandt-harmensz-van-rijn-1606-1669-self-portrait-with-168263,168263,clear,no 'edition of N' in the note,
forum-168265-er,4,Rembrandt van Rijn,Self-Portrait in a Cap and Scarf with the Face dark: Bust,Etching,False,True,6000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/202-rembrandt-harmensz-van-rijn-1606-1669-self-portrait-in-a-168265,168265,clear,no 'edition of N' in the note,
forum-168266-er,4,Rembrandt van Rijn,,Etching,False,True,15500.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/204-rembrandt-harmensz-van-rijn-1606-1669-the-angel-appearing-168266,168266,clear,no 'edition of N' in the note,
forum-168267-er,4,Rembrandt van Rijn,Abraham and Isaac,Etching,False,True,7500.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/211-rembrandt-harmensz-van-rijn-1606-1669-abraham-and-isaac-168267,168267,clear,no 'edition of N' in the note,
forum-168389-er,4,Albrecht Dürer,,Engraving,False,True,7000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/198-albrecht-duumlrer-1471-1528-hercules-at-the-crossroads-168389,168389,clear,no 'edition of N' in the note,
forum-168401-er,8,Antony Gormley,,Carbon and Casein on paper,True,True,17000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/28-antony-gormley-b1950body-xix-168401,168401,clear,no 'edition of N' in the note,
forum-168404-er,4,Pierre-Auguste Renoir,Baigneuse debout à mi-jambes (Delteil; Stella 23),Etching with plate tone,False,True,900.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/185-pierre-auguste-renoir-1841-1919-baigneuse-debout-agrave-mi-168404,168404,clear,no 'edition of N' in the note,
forum-168406-er,2,Rembrandt van Rijn,The Strolling Musicians,Etching,False,True,3800.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/215-rembrandt-harmensz-van-rijn-1606-1669-the-strolling-168406,168406,clear,no 'edition of N' in the note,
forum-168408-er,2,Various Artists,,The complete portfolio,False,False,,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/91-various-artistsone-cent-life-168408,168408,confirm,note: numbered from the edition of 2,numbered from the edition of 2
forum-168426-er,4,Rembrandt van Rijn,Three Oriental Figures (Jacob and Laban?),Etching and drypoint,False,True,1300.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/205-rembrandt-harmensz-van-rijn-1606-1669-three-oriental-168426,168426,clear,no 'edition of N' in the note,
forum-168752-er,8,Andy Warhol,,Gelatine Silver print,False,True,1000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/103-andy-warholnbsp1928-1987nbspgun-flintlock-pistol-168752,168752,clear,no 'edition of N' in the note,
forum-168753-er,8,Andy Warhol,,Gelatine Silver print,False,False,,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/102-andy-warholnbsp1928-1987nbspguns-flintlock-pistols-168753,168753,clear,no 'edition of N' in the note,
forum-168793-er,4,James Barry,The Birth of Venus,Etching and aquatint,False,True,18500.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/199-james-barry-1741-1806-the-birth-of-venus-168793,168793,clear,no 'edition of N' in the note,
forum-168794-er,2,Rembrandt van Rijn,Jan Cornelis Sylvius,Etching,False,True,1600.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/203-rembrandt-harmensz-van-rijn-1606-1669-jan-cornelis-sylvius-168794,168794,clear,no 'edition of N' in the note,
forum-168801-er,8,Rembrandt van Rijn,Joseph and Potiphar's Wife,Etching,False,True,2600.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/206-rembrandt-harmensz-van-rijn-1606-1669-joseph-and-potiphars-168801,168801,clear,no 'edition of N' in the note,
forum-168837-er,16,Gillian Ayres,,Etching with aquatint and carborundum,True,True,2600.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/106-gillian-ayres-1930-2018honey-blues-cristea-15-168837,168837,confirm,note: a proof impression aside from the edition of 16,a proof impression aside from the edition of 16
forum-168838-er,4,Gillian Ayres,Untitled (see Cristea 22 & 23),Etching with aquatint and carborundum,True,True,1000.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/107-gillian-ayres-1930-2018untitled-see-cristea-22-amp-23-168838,168838,clear,no 'edition of N' in the note,proof aside from the respective editions of 16
forum-168839-er,4,Gillian Ayres,Untitled (see Cristea 22 & 23),Etching with aquatint and carborundum,True,True,950.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/108-gillian-ayres-1930-2018untitled-see-cristea-22-amp-23-168839,168839,clear,no 'edition of N' in the note,proof aside from the respective editions of 16
forum-168842-er,8,Pierre-Auguste Renoir,Baigneuse Assise (Delteil 11; Stella 11),Soft-ground etching,False,True,3500.0,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/184-pierre-auguste-renoir-1841-1919baigneuse-assise-delteil-11-168842,168842,clear,no 'edition of N' in the note,
forum-168879-er,4,David Hockney,,Screenprint in colours,True,False,,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/38-david-hockney-1937-2026nbspa-french-triple-bill-poster-168879,168879,clear,no 'edition of N' in the note,
forum-168885-er,8,Andy Warhol,,Offset lithograph printed in colours extensively heightened with watercolour,False,False,,2026-07-15,https://www.forumauctions.co.uk/bidding/10012-the-10th-anniversary-fine-prints-works-1100/93-andy-warhol-1928-1957nbspgreengages-a-la-warhol-from-wild-168885,168885,clear,no 'edition of N' in the note,
